"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128"
0.899386986981909,0.182384501075996,0.367661648484742,0.505038299227888,-1.16455380525661,-1.08590829701293,-0.647675016024103,-0.747062098948496,0.463415177540096,1.04015809806295,0.132830889099177,-0.121622485378704,0.967145427828851,1.11039149828008,-0.277881964208639,-0.697282215473909,0.349231082223361,0.89533608143275,0.10388453049605,0.97379188290203,1.28481542835984,-0.0838753087601282,0.412959720607587,-0.448265218910482,0.919440959893195,2.79528893734292,0.905461634335653,-0.647312527335397,1.02641126312189,0.69291041945936,2.26261058518829,1.65504002247023,1.40476430036681,1.37560592663609,0.236892437495147,0.452208294583915,-1.17124619902196,0.629561865567374,0.922433771440767,2.08644025104596,1.91183629136823,0.325884615709501,1.16622258791542,0.256549489405795,-1.39377800703173,-0.162229892987518,-0.275876670633821,-0.715140823904437,-0.225081992556068,-0.675669655895602,-1.18752279034304,-0.731077072782521,0.729185647869666,-1.34728214769912,-0.533938780643685,0.646825498793249,0.946151468814436,0.055294560408149,0.526089329979958,0.885471514325026,-0.188952311110811,1.12230839240285,2.17315778609084,1.6155185668121,2.58933162548216,2.54601396268823,0.162041492174227,-0.111062517958342,-0.56418600158113,-0.979484533195454,-1.15584935322593,-0.67006498098885,-1.41716597962064,-0.922649107141364,-1.07718196935246,0.805648015440075,1.18818963425726,1.12335052993472,1.250535152047,2.60253811791957,1.00620063494153,0.00944703484576502,2.15267206442394,0.781243920559501,-0.2660100537069,0.151461376506977,-0.0786836701215344,-0.541144193889585,0.272424104931864,0.0477332137681174,-0.74039166538344,1.05234124454843,0.556754546272937,-0.356902038719499,0.0692927906578667,0.943090083244357,0.279994817573621,0.00515202256334995,-0.364261474500415,-0.526168642754225,-0.208627123049959,-0.755056823595295,-0.0538537865662615,-1.43052897395205,-0.822148783401332,-1.68966913105495,-1.71717405971351,-1.40645713002745,-1.74618702083661,-1.34122027512378,-2.76071963262658,-0.769433507864533,-1.93635802237126,-2.44162433886049,-2.22532454376804,-2.29528871784422,0.372044290368351,0.0537125538619389,-2.02406488895172,-2.48744039063023,-0.653183562807201,-0.727979103239793,-1.4167887912832,-1.64636898763552,-2.41779722948135,-2.69051444296669,-0.647589132095718,-1.27419927848991
1.23030064935535,0.942664196606269,1.65042449928078,0.941949364647514,-0.287554941340433,-0.390679956373852,-1.69113946877133,-2.04834908275264,-1.57735995921328,-1.4206465181821,-1.57072783372197,-3.04351964717394,-2.76419389304709,0.367508579283598,0.335502780802936,1.31739479570391,0.841275417438455,0.247892310514346,0.289726491470927,-0.869739645122735,-1.40304685050798,1.48952253998793,0.235207333555675,0.644690628295821,0.0283139843173482,-2.1326972970926,-1.37389675091624,0.484920466574765,0.849051115593414,1.74777637270985,-0.578028744536095,1.62599839707151,1.00226589168084,0.0283354830689005,1.03098514226811,0.0312354000960702,-2.27519517930063,-1.44109627045088,-0.416043176276541,-1.77009487406892,-2.24904294494407,-0.687264932152871,-0.770644811238903,-0.612693829380804,-0.317211639764628,-1.21443002485638,0.470283494832933,1.23123060444313,1.24315641304084,-0.600834213309017,0.832316671478129,-0.702068553058319,-1.48572593530551,-1.73028121179257,-3.31300240719022,-0.343706202018433,-0.74055654177827,-1.81244674571518,-1.13248858280673,-0.192160822404397,1.06066903054999,2.08423778002651,-0.108812997002433,-1.39710891330953,-1.60154533435063,-2.18655929412129,0.419768301919387,0.19591146969936,-1.52349116036735,-1.16787384513275,0.714821089094472,0.294077646458516,-0.595590032132068,-0.763083823902958,-1.15478166792721,1.24014428957407,1.66928845859528,2.37662704837712,1.28228084752421,0.486909630171948,-0.207969015997111,-0.197432828180976,0.461529339724138,1.54346542105275,1.33976575769779,1.15550147959709,2.2275346336883,2.63411709299452,1.56978538605553,0.407194861541402,2.00245304062009,1.62339371629005,2.29007661589759,1.37898798165145,-0.225739932661699,0.880029243383251,0.226167076482882,0.370305237421564,-1.17245441671673,-2.51749987160043,-0.460699479013581,0.0520311736565547,0.104671801976205,-1.89637854020441,0.120700036356454,1.68885603210152,1.25222334164567,1.43789092330734,3.3858358086395,0.622117187157064,-0.437066662405944,1.23360577880039,-0.0691415416539379,-0.439694023576018,1.03340404058567,-0.0967090268060929,0.223436303836156,1.16064384126449,-0.297054329222212,-1.30869565884739,0.69199801508445,0.272628644304098,0.253596532386304,-0.339117644423021,1.06295544808327,-0.563338002921545,0.0537400664832769,1.06820815413026
0.419981625765269,1.24259520759455,0.8925226948082,1.31940220364267,0.716047086739564,1.10401288196454,2.25806491253914,1.3267669996064,-0.264836108628403,1.16233084259341,1.84177290787982,0.32352330183791,2.01606019298608,0.970813825767376,0.472946002990418,-1.40172448986636,-0.911109662537805,0.956641110528907,-0.307323773681138,-1.49916021788182,0.362574936203726,-0.510657517091981,-0.680756091325316,-1.74863986564071,-2.5649783373854,-1.86404694090251,-2.27230410955624,-0.479557532684047,0.595062096653376,-1.05471034628024,-0.142913056069551,1.32937103528185,0.601102157191307,0.49505945539619,1.89719231861474,0.665960884148742,-0.260778088929959,1.37482475493891,-0.335291018400509,-0.460849452939901,0.335230740837492,0.488806762082951,1.09962490395092,1.00954928381734,0.779630323109853,1.40443008699692,2.19765772123225,1.63196416137044,0.0354031334714744,0.276616217405169,2.32744421242184,0.839809815723537,0.834143264690403,2.46024615470049,2.20679484823293,1.07530160388174,1.3236567632606,0.329363309997758,0.582088081447862,-0.18107701888031,-1.07950263429969,-1.40158160597288,-1.4065657893446,0.076630156249983,-0.516269160771105,-0.81814207646329,-0.678373581786345,0.083341853277672,0.841684884742168,0.0895329899131662,0.60390696496131,0.267699836869902,1.04458697941005,1.40810595349819,1.7000965912649,1.73766889014836,1.36810169474081,-0.885172011823049,-0.962248480787399,0.45449751822242,-0.48876180511483,-0.960280473626054,-0.614082212336111,1.20141881444968,-0.212623988665717,-0.970556150989294,0.0164240149647684,0.214538783460779,-0.0526513991525263,-0.0210218694339405,-1.41332936186084,-0.518469928403205,0.485584329647497,-0.652520439382835,0.120171451188772,-0.313760921942917,-0.135783661283222,-0.569400732610031,-2.17634941635968,-0.0585477963096898,0.879465868441794,-0.131054256788345,1.43250365553142,-0.38879930727329,-0.532302581684446,-2.05917852679467,0.0161115673646083,-0.631431506476656,-2.45896069712399,-2.01392662994062,-2.13512805735625,-3.78108031668293,-3.39124139566596,-2.08287193517733,-0.957887412261988,-0.728876778675309,-1.98195759446217,-1.86096138422012,1.01429640694159,0.671074125105835,-1.63775292153836,2.10999349801974,2.24761898069794,1.05825642563476,2.28164545605427,2.07139818807164,1.05324933137831,0.0396869684148651
2.02336582733873,1.81057162990967,0.612217608627102,-0.850564045393356,0.750241992766278,0.279568054441316,-0.611160362182134,0.896639544310794,0.231122941731851,-0.95061859271025,1.14688473616938,1.06257516710328,1.29732075818795,-0.568355400633903,-1.11112937642451,-1.00248190326284,-0.637493813607204,-0.945271262216528,-0.0056396629869027,-1.76646089903797,-2.03685087192752,-1.4002735710512,-1.21844679339988,-0.653482857867488,1.46607627245599,0.0662323022831359,-0.945531548537287,0.767180038891254,0.37363566210188,1.03480773503738,-0.120940391474493,0.857661225863585,-0.397377422919668,1.50187907323385,1.46714446867981,0.10350532589195,0.011808150411259,1.31248578749828,1.20598656540224,0.28419426635438,0.611809644133619,0.175727914447938,-0.98275220515564,-0.227975182857907,0.790609815501116,-0.260253225755597,-0.0696504386415231,-0.316620285962472,-1.15601186554429,-0.68381484632651,0.988158728089629,0.0847658257592221,-0.87944246643997,-1.55170071343965,-1.85277991010357,-2.46810622776579,-2.48129620068977,-2.71175204858295,-1.56400831382476,-1.34356545640847,-2.60756871321749,-2.44826873798899,-1.16939042838481,-0.505853815935785,-0.100236865371941,-0.228951664647272,2.12759556904968,0.755272318823073,0.91456643245404,0.994083162330086,1.18768791751352,0.688981949599982,0.125553028125434,0.207430670088608,0.301054574602139,-1.60570360495446,0.602570907640399,1.55877472013963,-0.956143757639785,-2.21186222870239,-0.144997563844773,0.56160357760754,0.442051940630995,0.621426456245494,0.409563881801147,0.665765696571551,-0.275797656789064,-0.801146075661602,1.51483237016026,0.176284727057588,-0.623309914569475,-0.722960401136519,1.48367651310271,0.430457117533293,0.707956087565448,1.9922768052508,0.136333452813984,0.27266702781589,0.268029957782643,-2.42065256163762,-0.332545088983399,1.03279384429157,-1.2735043627928,-2.83685149782819,-1.58581188025144,-0.0275209219255606,-0.154448014018486,-0.519959727057625,-1.81022717261613,0.171435955445004,1.27286778934781,0.776667576967457,-0.383340064291814,0.728651356573459,-0.0253747016969473,-0.841436500882989,-1.36549846120072,-0.343554429863117,-0.783446738497797,0.0464560864178368,1.06067572668376,-0.46810484355799,1.14322232684257,2.5737047624581,0.539020170848947,0.863120515449476,0.467862284391839,-0.640630506533498
1.05790944619918,1.85831196628279,2.96905047765153,3.06279913034088,3.3606250112057,3.35717800750543,1.26086376067075,-0.877419992288398,-1.53400191807764,-0.718897574826209,0.948467835220499,-0.615421733619449,-0.76768436522116,2.00941857388448,0.561603599484657,0.2517702348304,0.0322687755657881,-0.46753777541637,-0.966757172446757,-0.568027417475616,1.12554155922953,0.636707425028913,1.04840375475671,0.41688530033658,0.0703785883030811,-0.610412233551358,0.434895485163047,0.256873572892625,-0.248148633767682,0.268010816126983,-0.866886706078021,0.156149425459912,-0.179284232642742,-0.0159946496913817,-0.584649433106302,-0.776305635928022,-2.43965205202563,-1.84249269367205,-2.14200595903989,-2.0946014037162,-1.52548884350758,-1.39454032512741,-0.808237939935324,-0.5744022533692,-0.174729720062863,-0.329147001450645,0.662006028271086,0.571671497338033,0.285589555652086,-0.208148524448815,0.47887713530973,-1.35627783476046,-0.0458313960592698,0.432039563148867,0.353675644980101,-0.467216905642765,2.21356633886119,1.04641747392596,-0.112889666838551,0.133290874742147,1.22580994845961,-0.503380991614892,0.0744485982178154,1.52307083407547,1.56496507299798,1.09809050301199,0.601060947317285,0.0745081635752003,0.024676809319908,0.0712201315088633,-1.98789308008415,-0.0692486858108399,1.05784434195571,0.0547603602583188,-0.0654684606371254,1.27364087103202,0.464532543878824,-1.97332471780033,-1.51440859080301,0.824620343966714,-0.991034176709548,0.454403853649134,3.55228016432082,1.70126012790413,-0.759554670118564,1.37841787065935,-0.250758149296371,-0.436366287753537,0.468084037055942,-0.0720531677207596,0.884537013791582,1.66084794098887,-0.573916912836066,-1.95875054921578,0.574668915300336,0.630983481178787,-0.862485721649435,1.02515026988098,-0.383896710805424,-2.28487401905034,0.550712665875995,-1.44719964766853,-3.09497284236297,-1.22281043543871,-0.0156698598022037,-0.402429377712083,-0.129870997063043,-0.955114533748691,-0.0577567464775139,0.443825676359762,-0.887206951718139,-0.578033948678906,2.19416266752626,1.99025751056267,0.307780453647662,0.303681893065588,0.797293831585905,0.111916732579447,-1.41682889109085,-0.976530200152034,0.608573517949733,0.734297793219339,-0.447442067099132,0.734093606686302,0.148271119592016,0.927996272525945,0.527430046511073,1.31312422365982
-0.0124891154130267,1.17519435001045,-0.527558546165038,-1.6637292773076,0.716503407394053,0.273839761529922,0.0387604457825471,2.03842230824646,1.05968703114517,-1.39154388334288,-1.12053498521639,-0.606313931787106,-1.22389147787469,-1.09262576931488,-0.295458302980858,-1.13342281074706,-1.20956731905095,1.3166023671126,0.622285329928611,-0.0723911785585225,0.425572215355575,0.84868713044107,-0.263857464614461,1.11267433510927,-0.128035312703156,0.594855802401262,-0.675019289201904,-2.26020617543846,-1.0844666256368,-0.416922856363932,-0.65570330953488,0.0359723778826624,-0.965117909960419,-2.41690358598179,-1.51531035012504,-0.610512141224857,-1.15783989737777,-1.84664499565236,-1.77720272364134,-0.54599386574076,-0.98420771584254,-1.45478808484308,-0.737847426838515,-1.09025199402216,-1.30094236295265,-1.3938076501038,-1.14046789590957,0.299929375936764,0.806621593668467,1.3580996674732,3.49565211669657,2.06738707520151,3.23107372374175,2.77374557532055,-0.0519774779060485,-0.880133928988176,1.74857673678059,0.672085334832641,-0.61960035040712,-0.445371855292017,-2.00167523279078,-1.00403940049329,0.863407484939261,0.880678840751265,0.2497451174299,-1.26495355041103,0.447338984680109,-0.17460751814152,-1.31921740904243,-1.51707502627473,-1.70174547295688,-1.13394806262222,-0.748674628878098,-1.74206197441046,-1.25102192291577,-0.811532641077018,-1.00144908400537,-0.229359006468176,-0.511393449349443,-1.49855290900929,-1.42967409621687,-1.59262832873452,-2.8329875092447,-0.696790707535802,-0.778456875523839,-0.698544153408948,-0.216888960444294,0.354001577892989,-0.980894886924575,0.151953607331639,0.0936072581182437,-0.214518695795228,-0.200076013637899,-0.473191420424708,-1.08800699035559,-0.782785397240186,-2.81878450191975,-1.03933831543908,-0.518264106449996,-2.8016917534264,-1.54488012650602,0.454128066036441,-1.44746188013916,-0.816979453800676,1.26299278673393,0.964919351851012,1.50128440954092,2.31760202928048,1.32826829286892,-0.656172252158293,-0.876970578706659,0.492488570160059,0.864684376063211,1.45868936416426,1.70419038995188,-0.353312635178466,0.0470581465175301,-1.16433892464364,-0.0467433582407787,0.475462043594751,0.349299433609188,-0.331101534336854,-1.79068074449099,0.114102053995828,-0.887892012298299,-1.5048472833779,-1.66786268436649,-1.27839763092823
-0.417555048525701,0.437886446800019,0.42005260642044,-0.0803789058791665,-0.335818240581008,-0.623308641569863,0.616535084935878,-0.73683668518225,-0.923438491440955,0.217244045191128,1.17719647734373,-0.33213972937566,-0.540914417402321,-1.12051919075727,-1.20571660190779,-1.08400453011156,0.547141948674903,0.766041380629084,0.137691742417195,1.18773599732571,0.6740632587296,0.137695209963923,0.776282705466634,2.29624483018407,1.93390237765811,1.47887207045623,-0.226455815956171,0.430538847860715,0.867764513001694,-0.703826224827389,-0.324616042896295,0.409202817905035,0.485812142800853,0.854990280036773,0.930943613470646,1.65022247637593,1.86651385552316,2.23021591020223,2.79250490690095,2.51166656324412,2.08656109594081,0.720981998398899,0.125108907827811,-0.352332961182555,-1.79620195569075,-2.35514846173012,-2.09632948879369,-2.02761781739035,-1.62214629063679,1.25191181691096,0.816747520344461,-0.202182349439066,0.407540284097381,0.0930450376716277,-0.9809332888155,-0.735636497535939,-0.59479984588041,-0.916038015559746,-2.41271759773711,-0.841504572270916,1.30649998899561,-0.566705803321719,-0.077661380139468,0.909888383807319,1.05063388483568,-0.0996370564333643,1.21980568470589,-0.458925594269272,-1.10235860385974,-0.222417034832745,0.300529058966956,0.417289665131644,0.132203972683261,-1.0360432372157,-0.202481659071738,-1.50700626812326,-0.3000554961615,1.16720006072099,1.01792223320625,0.528070364082998,0.18388829026739,0.754094032058263,1.17016263118797,1.18355760128998,-0.129860475535832,1.62192019238208,0.11376738304857,0.677023781400678,2.02798727341268,1.2690297157819,-0.939465067153289,1.49589832417696,2.0786948601924,0.26774459388896,1.1664148866101,2.86143905629468,1.88938725599651,1.03446371385742,-0.196815804165565,1.16378648742733,0.369142480009388,0.618965387428992,1.64891474214825,1.26514241430496,1.77479350574274,0.652417698633132,0.822877978437166,1.86257935205506,1.30621848684274,1.68266509209015,-0.0503339640589698,-0.90528954806114,0.174566190484556,0.304604555824494,0.27312896337299,0.191653523050781,-0.724176900938996,0.0918978548073975,0.589819363191377,-1.07124825971391,-1.00723043922839,0.9339497589251,-0.632357266996434,-1.06942828584038,0.637978863434962,-0.547452648686783,-2.41214188751309,0.204687895705166
0.964111047037979,2.46043645403975,-1.18970605331988,-1.41111739343732,1.53981220703944,0.912640515060259,0.638729052541527,0.258595398550418,0.173624137358239,0.687666617639002,0.780941018962529,-0.239934506237206,0.186504616227906,0.141442583061403,0.486052712892148,-1.59567408438682,-1.68019589307339,-0.224918376678774,-0.217068788987619,-1.23787328733586,0.458693290547706,0.0933086130497939,0.0801694631862088,0.240608653222956,1.09129317073972,1.20786004048565,-0.182489598323067,-0.539451479716247,-1.41247767822104,-0.179214729765999,0.53472939085616,-0.0594881970764499,-1.85451833715983,-1.9777925469176,-1.16048786085154,-2.11324580666636,-2.13266681209324,0.515831173283074,0.403559542673272,-2.10084604625718,-2.38931056091024,0.136561459923161,0.461935606498898,-0.972886968364398,-0.288539022822808,0.791551431734283,-2.80000765314404,-1.27274509839351,2.51791231493144,-0.0801238565207922,-0.537685072239947,0.0383599541651303,-1.24698721914243,1.08168139938802,-0.713814897949147,0.0680270295689257,0.645226962209749,-0.971557793370391,-0.0121222752076567,-2.576200962436,-1.22695733269067,1.4403146607728,-0.422404670234493,-1.39255679149932,-1.40366352338346,-0.107592181746155,0.0308642634604803,-0.42631839273754,-0.801871689671246,-0.442037150041418,0.0183895424332889,-2.07924927211912,-2.99522079814812,-3.10812852096005,-2.06442821103872,-2.10174105460776,-1.18434339234491,-1.16958110390704,-0.931199241619058,-0.0217439089372565,-0.331885172828502,-1.28828799520613,-0.0751589322756714,-1.00605609564816,0.381078606320037,1.91559914610337,0.938325237917186,1.87653830810877,0.475148453003352,-0.204837765575469,-0.705558991830702,-2.10149760981931,-1.61892224646019,1.00928186493962,0.636900227233671,-0.116586848873323,-1.35775163757655,-0.360970051721863,-1.41811614341908,-0.474693838933092,2.21581729916728,1.06554665691586,-1.35249417097463,-1.43742688822912,-2.78840265364869,-1.23958814255105,-0.181902362113287,-0.329016065421263,1.0500604953405,-1.08504955948319,0.368324777570488,3.32987492014245,2.06217023560589,-1.14181860158844,0.277973704488634,0.182259314438583,-0.0119312966264165,0.977540334623139,-0.396819256693516,-0.876124900715322,0.105989308231136,-0.582143501162496,-0.453745454316561,0.23126852485998,-0.351646925620368,-0.075953228916537,0.887076490045188,-0.301522387320071
-0.390536837122013,-0.470845176274172,1.36016029998949,0.769045895667392,0.071551302108485,-0.530060299619833,0.222007420456928,-0.628764082062012,-0.279128089087592,0.193456324254108,-0.910263306632993,-2.65300577065787,-2.04317953488838,-0.695870961022206,0.751801020339215,-0.164798383206295,-1.31966701243624,-1.69506932120397,-1.89203924945197,-1.87262537846732,0.460829431440259,-0.484057384696087,-1.80097225152532,-0.56288303034905,-0.417285746732587,-1.91373245311549,-0.86925027135981,0.131683947852392,1.75955496599514,2.07227171884515,1.31227287110052,-0.139145655798408,0.772174914163045,1.16083244198867,-0.234677284149874,-0.903788286729941,-0.35495414938826,1.29716958056277,1.05732267560542,1.88831870887638,1.72556011536577,-1.01153419048868,-1.11149754424467,-0.461884601007516,-0.326879170683321,-0.736403422855954,1.00764389523142,1.54105929713453,-0.491722694466459,-0.158223051692491,0.633145911152997,-0.992922731316932,-0.580500626779377,1.41975905353253,-0.648414571270593,-0.589866677882759,1.20619478196391,-0.29176725851447,-2.20550264494628,0.115585716112507,-0.078312369465274,-1.63941329099695,-1.64149280263637,0.0302691665529688,-0.73934449849808,-1.1916984239886,-1.06296414430348,0.102810548803351,-1.61732769187622,-0.842962944063502,0.88638896835653,-0.271201890060409,0.146863544966296,-0.555750499366377,0.0660563343799193,-0.534494985390128,-0.503951512728603,-1.78501884038033,-2.0690090614788,-0.697603203973162,-0.512344748706698,-0.644345002135638,0.198093712834457,0.0366867798775012,0.688398636880943,-1.35354126904109,-2.15501295230836,-1.26196391273042,-0.364213706040961,-0.512095745111923,0.680916649307448,0.24631932491617,-0.150736831983051,1.4154897750974,0.62386117208144,-0.696076819415939,1.19523125492857,2.15141872406438,1.02113301523519,2.0209119302317,2.36934876716431,-0.792881811805805,0.75882536149564,1.44119287535617,-1.67960632504852,-2.50783507553235,-1.67046972528813,-1.02097668483516,-1.20192214374253,-0.263522398694957,0.996626218984902,1.1243532562301,-2.04546849458157,-1.64019999400575,-1.77751671152777,-0.925382229000266,-0.402070177519529,-1.16253986146618,-0.281984381603502,-1.54892624355232,-1.92506859034872,-1.72140724513304,-1.54451373283075,-1.34324799457712,-0.547512937542378,0.483034097460695,0.285857360819576,0.0122618500134946
-3.33680402499744,-2.26148886424211,-0.150999727410321,-0.631297492954234,-2.29943727182516,-2.52316823140454,-0.929345280311745,-2.66870543510049,-2.51922177994958,-1.74877625847855,-0.433417645665728,-1.4136583842048,-2.03776236178729,-0.103941269561396,-1.14458586525464,-1.3685177070108,-0.197468570225993,-0.593426501383329,-1.42712526621299,-0.0244978806052266,-0.347534965683012,-1.04968542470898,0.940563065882389,2.77547782990867,1.59787267598246,1.67116419267075,0.797046861602551,1.03849355815782,0.326470918495032,0.430873653269165,-0.708671723511853,-0.940815028296524,-1.11337495754211,-0.466302379923359,0.703811120269151,1.38040450603877,1.34798768098735,0.379657776169073,1.00272258275068,-0.319463095681541,0.00576418103550991,-0.999952869555714,-1.87762755936681,-1.11083753026118,-2.18147080894472,-0.565064434891439,-1.63914377688537,-2.06236576578193,-1.96910803919763,0.154443606426898,0.418283897657511,-0.583986530811001,0.537533824720877,1.3077876331561,0.841984677243468,0.675876084002417,1.36625452407505,3.11111226816189,0.59562334789334,0.140109921835916,0.656406063493611,0.101477422317504,-0.00436834395578521,1.3809832603874,1.39937133455172,-0.868114039517499,-1.85458979742835,0.375445036791617,0.257170187486193,0.651216980215189,-0.0868711940866732,0.302332864710181,-0.60639963365145,0.187397437203536,-0.269874360622675,0.0909774207042382,0.905146948625238,-1.25984766026058,0.154608395480491,1.82564922073467,-0.810140509044236,0.465482202054353,0.691981744622298,-0.500288728860019,0.752930492320643,0.859205242793652,1.13554698631771,1.60257441978433,2.25836916078197,2.35372384921621,1.006669939382,1.07922919409015,1.13011640834825,-0.566060703312475,0.389046216889158,-0.224040968940634,-0.30291173919393,-0.9873370858217,-1.02432316011516,-1.72288193106654,0.235704594363591,0.8084394783504,-2.145613305934,-1.8643180214746,-0.84971829910486,-2.0591258395244,-1.10136600900177,0.323367545241867,0.342913954939119,0.861227480733416,-0.987694862842795,-1.86521897889281,-2.5746453071882,-0.182191771930846,0.13076823155689,0.337442402371987,0.891549485415615,0.639951126474943,1.66534338238143,1.28132612655405,0.21144829410411,0.22287850686117,1.59253830357551,0.0026667459283139,-1.11557938219237,-2.37617053810486,-0.751943409492811,0.727575682656493
